upi,district,sector,land_use,zoning,area_m2,distance_to_cbd_km,distance_to_paved_road_m,slope_deg,amenities_score
3/03/05/01/2633,Nyarugenge,SectorB,Residential,C2,1055,7.316430113560235,260.43639676527135,1.3392937729669585,0.8582152812058685
3/04/05/01/2634,Huye,SectorC,Residential,R1,1170,11.40705750683094,266.4471084362949,9.7625753825536,0.3153280483106957
3/05/05/01/2635,Gasabo,SectorD,Mixed-use,R2,265,13.365756860980387,31.970396878085932,8.143710155165254,0.27104598352243353
3/06/05/01/2636,Musanze,SectorD,Commercial,R1,324,13.23753478805411,293.50993910058054,7.681176809065185,0.8646086934505812
3/07/05/01/2637,Rubavu,SectorB,Mixed-use,A1,255,13.208882968539907,190.43845318865368,10.955544887819334,0.49628972444612734
3/08/05/01/2638,Nyarugenge,SectorA,Commercial,R2,1107,14.435783207714062,79.41056962770091,1.0654148700192163,0.5939538086932012
3/09/05/01/2639,Gasabo,SectorD,Mixed-use,A1,707,13.95929006849248,46.60562322588463,14.530493201154773,0.6037908401721572
3/00/05/01/2640,Musanze,SectorC,Agricultural,A1,1342,9.65252472786484,213.14114115644696,12.432333856580728,0.9021354142814089
3/01/05/01/2641,Gasabo,SectorA,Agricultural,C1,330,11.129312994488135,102.97156840364994,10.036810253501415,0.40694019222359545
3/02/05/01/2642,Huye,SectorB,Agricultural,R2,598,4.4301212667041066,233.01596866101937,0.995643796266128,0.35044571497242477
3/03/05/01/2643,Nyarugenge,SectorA,Residential,R2,1284,11.862559153448583,190.8776855893464,14.733891118060539,0.7485413090669553
3/04/05/01/2644,Nyarugenge,SectorC,Residential,R2,1127,11.958287778998388,52.381137808415104,14.641427686672328,0.45205270020873123
3/05/05/01/2645,Musanze,SectorA,Agricultural,C2,1363,6.648028662955774,290.0619981747483,10.955594898663204,0.44038320294916977
3/06/05/01/2646,Kicukiro,SectorC,Agricultural,R3,410,8.724877136371191,123.81200475475326,2.8505672178024115,0.818134987891336
3/07/05/01/2647,Nyarugenge,SectorD,Residential,R1,1129,14.870254109260873,92.77121825166923,1.2615250669740907,0.20405369159780984
3/08/05/01/2648,Rubavu,SectorA,Commercial,R2,799,3.4763611622323194,79.85587251649312,1.5096659146794371,0.41429945285973546
3/09/05/01/2649,Rubavu,SectorB,Commercial,A1,433,8.59073902840503,93.68493742890132,10.008894689735236,0.7160676028238637
3/00/05/01/2650,Nyarugenge,SectorD,Mixed-use,A1,542,10.405887566411318,149.944007656398,11.734040259033415,0.5954282491238794
3/01/05/01/2651,Gasabo,SectorA,Commercial,R3,256,12.48907452069135,235.11797234935963,7.700851102922715,0.39981521028745226
3/02/05/01/2652,Kicukiro,SectorB,Commercial,R1,989,11.321450837094286,208.5243269041788,8.146243336586744,0.652711804833946
3/03/05/01/2653,Kicukiro,SectorA,Mixed-use,A1,1018,5.310086074469149,270.5920816217369,8.618001008321881,0.7941627505221454
3/04/05/01/2654,Rubavu,SectorC,Residential,R3,1169,11.57543308227735,45.82947584577311,12.253600651418772,0.6443137431826367
3/05/05/01/2655,Huye,SectorD,Agricultural,C1,1017,4.064158892613656,229.4872015368377,10.814329657255085,0.9232653668330466
3/06/05/01/2656,Musanze,SectorC,Commercial,R3,437,2.6049340019546046,139.63371922171262,0.004297115893654446,0.6051700677629381
3/07/05/01/2657,Nyarugenge,SectorA,Agricultural,C1,957,3.2449557856288216,75.3655945986508,6.930326759403616,0.35056750116347635
3/08/05/01/2658,Huye,SectorC,Agricultural,A1,1193,13.623368038852107,131.6420007689989,12.213409921096062,0.51106921363792
3/09/05/01/2659,Huye,SectorC,Agricultural,R3,303,10.095284288573385,61.44670499705242,6.17883941841244,0.336236467401627
3/00/05/01/2660,Huye,SectorB,Mixed-use,C1,1307,14.839792467809911,229.6275791381868,1.2077251469896573,0.7281506222740608
3/01/05/01/2661,Nyarugenge,SectorA,Agricultural,A1,1359,13.825050681699437,152.4941519410556,10.042063482174088,0.4247582606397606
3/02/05/01/2662,Nyarugenge,SectorD,Agricultural,R2,898,4.4575638715829715,125.65703505555317,9.900451659450344,0.3776350208536872
3/03/05/01/2663,Huye,SectorC,Agricultural,R1,399,1.2115042382278614,269.99055420748743,7.9056599524302165,0.8798418086418829
3/04/05/01/2664,Rubavu,SectorA,Mixed-use,C1,533,6.411810232240897,65.37279124566646,0.9748539050815264,0.26359339868215
3/05/05/01/2665,Nyarugenge,SectorB,Agricultural,C1,836,2.895074464643609,47.15194058671882,11.330130231512008,0.7770146347883338
3/06/05/01/2666,Kicukiro,SectorD,Mixed-use,A1,972,14.79925340439526,23.929034342770052,9.118080164872776,0.5836351419657513
3/07/05/01/2667,Kicukiro,SectorC,Agricultural,C2,1355,9.19658040632045,280.6644275950205,5.187392456785188,0.7417159498633306
3/08/05/01/2668,Huye,SectorD,Agricultural,C2,1035,10.282404326211251,283.75756739596903,6.753208964348657,0.7995356043209525
3/09/05/01/2669,Huye,SectorC,Agricultural,C1,364,8.921320878606439,277.9796975942398,0.3816135169865903,0.7665567503780293
3/00/05/01/2670,Huye,SectorC,Mixed-use,C1,615,12.701106586090422,184.2778142572809,14.722555339548295,0.9570535564909259
3/01/05/01/2671,Huye,SectorB,Residential,A1,229,3.079632121139733,6.290235334788958,14.553525936420309,0.9547993837631417
3/02/05/01/2672,Kicukiro,SectorA,Agricultural,R1,1262,11.28934421363477,79.74084075336803,3.3768290560071366,0.2482764043215048
3/03/05/01/2673,Rubavu,SectorC,Mixed-use,C2,1207,1.421011184747243,291.0502188320659,9.840688042332076,0.6123748552128068
3/04/05/01/2674,Musanze,SectorB,Agricultural,R3,942,3.334265469274806,136.51742571114536,5.102564255827343,0.5741264993504328
3/05/05/01/2675,Gasabo,SectorC,Commercial,R2,1176,2.3896420903287288,256.5778027718161,7.595950569786886,0.8131240188547537
3/06/05/01/2676,Kicukiro,SectorB,Commercial,A1,772,9.896762217650835,36.23431133477166,13.429422212345083,0.8339901818960571
3/07/05/01/2677,Gasabo,SectorA,Mixed-use,R3,697,3.805139326404082,95.7874429989962,4.287103891184266,0.44367039001791597
3/08/05/01/2678,Musanze,SectorC,Mixed-use,C1,791,6.707060165221756,232.4883603120403,6.485069162815289,0.9408342143408379
3/09/05/01/2679,Musanze,SectorC,Commercial,C1,565,5.957828908867734,13.528987863634397,14.72327606875831,0.6998399376581986
3/00/05/01/2680,Nyarugenge,SectorC,Residential,R3,1071,12.56908679993066,166.30780820677307,4.760843604499087,0.7947086469887676
3/01/05/01/2681,Kicukiro,SectorC,Residential,A1,669,2.078314812031347,237.681096305375,12.352145639823199,0.7426317988617459
3/02/05/01/2682,Kicukiro,SectorB,Mixed-use,C2,656,14.009484813403903,136.35733946698716,14.749209038627608,0.43704163609542723
3/03/05/01/2683,Nyarugenge,SectorD,Agricultural,C2,1467,5.269937256237601,187.28588576720736,4.136193908775546,0.24077765505511195
3/04/05/01/2684,Gasabo,SectorA,Commercial,R2,792,11.031380467099666,206.40274743191438,8.385046051122462,0.30075393308201814
3/05/05/01/2685,Gasabo,SectorD,Commercial,C2,978,9.476508043112043,215.01411549167176,4.814636004966084,0.7591871685400278
3/06/05/01/2686,Gasabo,SectorC,Mixed-use,R2,1222,5.1513040854760455,63.291228528118445,1.9361049796024425,0.3866061131631984
3/07/05/01/2687,Gasabo,SectorB,Mixed-use,R1,402,12.2296302602806,236.30793667105516,0.32384866714013083,0.5068120756082439
3/08/05/01/2688,Gasabo,SectorA,Commercial,R1,1397,12.093767960576962,211.22776906743024,3.9133845779630407,0.7833333622484677
3/09/05/01/2689,Nyarugenge,SectorD,Residential,R3,453,8.606107045195053,249.54291007714863,4.076707517867958,0.9226568842154037
3/00/05/01/2690,Kicukiro,SectorD,Residential,A1,1442,12.37316324023293,174.254551550653,2.8523079436891576,0.7416325481181738
3/01/05/01/2691,Huye,SectorC,Mixed-use,A1,465,12.638661770516382,195.64697866650963,8.458608312090018,0.4990154038501615
3/02/05/01/2692,Nyarugenge,SectorC,Residential,A1,1193,3.3830048883480677,11.555088658381816,5.054746836618759,0.8922966412008464
3/03/05/01/2693,Rubavu,SectorC,Agricultural,A1,354,14.344556356752394,295.7152427063075,6.329540709131125,0.9603074355032941
3/04/05/01/2694,Rubavu,SectorB,Agricultural,C2,717,12.36174102948948,162.40873711718882,5.041823037519731,0.4655932507389669
3/05/05/01/2695,Rubavu,SectorD,Residential,R2,1428,3.8863078248368996,297.6271293869298,11.29629591661994,0.9695774958192567
3/06/05/01/2696,Musanze,SectorD,Residential,R2,282,3.752115465144484,286.4939609662385,8.971768178033035,0.803483834038839
3/07/05/01/2697,Gasabo,SectorB,Agricultural,R2,1348,11.170593050526206,147.15781138695795,7.883924847425602,0.31115674875419874
3/08/05/01/2698,Rubavu,SectorD,Mixed-use,C1,1114,4.0896744597467745,196.32629207102127,0.3888884144893623,0.8785833060422792
3/09/05/01/2699,Rubavu,SectorB,Agricultural,C1,598,1.8936338883655894,286.21653527972535,9.189918707279986,0.8407094163833435
3/00/05/01/2700,Rubavu,SectorA,Agricultural,R2,1476,3.056243181563577,110.33451093222529,12.86426249652418,0.2303603890087052
3/01/05/01/2701,Gasabo,SectorC,Commercial,R1,352,10.56665703972437,159.50753161994652,10.389492241485684,0.23514992524415562
3/02/05/01/2702,Gasabo,SectorB,Agricultural,R2,218,10.176519820670014,231.48353890654914,7.417536821938832,0.9931033747586364
3/03/05/01/2703,Nyarugenge,SectorA,Agricultural,A1,1047,7.296891181919844,276.803383796358,8.400065461158883,0.2360887964163151
3/04/05/01/2704,Musanze,SectorC,Agricultural,A1,974,3.53487294092115,173.6571346253875,5.154878694941026,0.5372234918776218
3/05/05/01/2705,Musanze,SectorC,Mixed-use,R3,677,11.249677205748823,223.85179310360198,14.948351088521237,0.8420212278906527
3/06/05/01/2706,Nyarugenge,SectorC,Mixed-use,C2,344,9.127938330271027,102.136340120625,12.591050158417584,0.8099356973165788
3/07/05/01/2707,Gasabo,SectorC,Commercial,R1,829,8.719662648682608,97.33180883569345,2.4088030608468873,0.9167070696540378
3/08/05/01/2708,Rubavu,SectorD,Residential,A1,860,11.204371907410614,293.3493041588135,11.751334523581583,0.6644394574936319
3/09/05/01/2709,Huye,SectorB,Commercial,C1,305,14.72646289153763,298.8644832063903,7.148822683794521,0.9710471756967998
3/00/05/01/2710,Musanze,SectorC,Mixed-use,C2,489,9.932151296989227,88.31604357108907,12.991411970480621,0.4862368230557536
3/01/05/01/2711,Huye,SectorA,Agricultural,R1,528,10.474741803668364,222.19751649440383,3.642327825168505,0.6030560789765663
3/02/05/01/2712,Rubavu,SectorA,Residential,R2,584,7.0461854545745695,182.1854563024492,0.11097792288569275,0.4788540053445831
3/03/05/01/2713,Rubavu,SectorC,Mixed-use,C2,1471,3.7950722685386777,177.0795410819124,10.161520266694508,0.9977880572700695
3/04/05/01/2714,Nyarugenge,SectorA,Agricultural,C2,536,6.577058007734361,247.36856663831506,12.660844991807036,0.7895836765769213
3/05/05/01/2715,Musanze,SectorA,Commercial,C2,361,1.8141423918579016,256.37915228771897,10.95654441530537,0.7588922448088968
3/06/05/01/2716,Kicukiro,SectorD,Agricultural,R3,871,1.8932664173710902,233.2508623966488,4.644499855625897,0.23124369473004489
3/07/05/01/2717,Musanze,SectorC,Agricultural,R1,455,4.450938224100778,155.8499145341078,5.772776057277596,0.36871224392079305
3/08/05/01/2718,Huye,SectorA,Residential,A1,1053,1.1781819436588876,270.9850324422413,8.184654274864702,0.8949018123836254
3/09/05/01/2719,Musanze,SectorB,Residential,R2,572,5.482412068699012,99.35589538949614,12.922385695779377,0.922272102762127
3/00/05/01/2720,Gasabo,SectorC,Commercial,R1,915,1.395234741286954,30.598118207403502,9.743298741093001,0.5209321282616216
3/01/05/01/2721,Rubavu,SectorC,Residential,R2,1281,8.987989927825431,215.3072081576271,11.663625405585753,0.4172132621864571
3/02/05/01/2722,Gasabo,SectorD,Mixed-use,R3,209,13.134972891136844,82.44803017129759,2.5850391820221086,0.21441331809610376
3/03/05/01/2723,Rubavu,SectorA,Mixed-use,C2,395,6.915466968389675,88.84662593807502,13.561618581864536,0.3478119907370856
3/04/05/01/2724,Gasabo,SectorD,Agricultural,R2,778,13.269718840112748,41.83118613781889,7.406831553846121,0.5656202243847515
3/05/05/01/2725,Gasabo,SectorA,Commercial,R2,543,14.933967643984221,285.0075159341509,8.977291596390092,0.3103785065125547
3/06/05/01/2726,Musanze,SectorB,Residential,R1,974,3.388854398887286,69.825340405291,5.240770375047405,0.9415281509227069
3/07/05/01/2727,Rubavu,SectorB,Agricultural,C1,1259,7.0303876483381345,278.80284016421444,7.826771500723291,0.35367811616108213
3/08/05/01/2728,Nyarugenge,SectorB,Residential,A1,321,7.160464142056075,120.77122903219285,8.470929005984921,0.3934679959635724
3/09/05/01/2729,Gasabo,SectorA,Residential,C2,1274,2.282288478022562,104.2204883636262,11.594003105396334,0.7730354643894708
3/00/05/01/2730,Musanze,SectorB,Residential,R1,696,13.453771603028091,88.07310598539955,5.221912868919031,0.6975610798483751
3/01/05/01/2731,Gasabo,SectorB,Mixed-use,R3,555,7.242431375907394,165.45922094606183,12.014811130493149,0.7828803839973111
3/02/05/01/2732,Gasabo,SectorD,Commercial,R3,658,5.752190880323383,41.48909045987687,9.68540802575877,0.9972807296439286
3/03/05/01/2733,Nyarugenge,SectorD,Commercial,C2,1420,3.50286802570682,155.80814990045334,3.5947819952414233,0.9458815183209952
3/04/05/01/2734,Gasabo,SectorB,Agricultural,R1,1231,8.973922846085017,66.53863785028588,5.147906976650428,0.6238766426715748
3/05/05/01/2735,Kicukiro,SectorA,Commercial,R3,555,10.135489509173501,114.86128748426016,4.976197375215937,0.9452826580858202
3/06/05/01/2736,Gasabo,SectorB,Commercial,C2,511,10.946499970350335,97.77823028851343,1.7910484837881069,0.4481217698412211
3/07/05/01/2737,Gasabo,SectorD,Commercial,R2,1486,1.0859622773057684,191.09862051419375,9.216734134741783,0.3504201902165826
3/08/05/01/2738,Musanze,SectorA,Commercial,R3,688,10.594742946898988,126.97993099063564,5.423332438053924,0.7903584066266565
3/09/05/01/2739,Musanze,SectorA,Residential,R3,760,11.816839439617985,288.18089986738,0.8552631602780814,0.23119153585458269
3/00/05/01/2740,Kicukiro,SectorA,Mixed-use,R3,1157,7.743876717816127,226.61290572788423,4.228406558989986,0.3752534574876796
3/01/05/01/2741,Musanze,SectorD,Agricultural,A1,794,3.702506271000495,299.65368755670323,2.9341349437828863,0.6883804090829431
3/02/05/01/2742,Kicukiro,SectorB,Agricultural,R2,722,9.357319547665421,8.167999630404836,13.196928112401894,0.555733976670973
3/03/05/01/2743,Rubavu,SectorA,Agricultural,R3,637,14.699183884502373,285.7834744804265,5.9355473165987815,0.6927448577800741
3/04/05/01/2744,Kicukiro,SectorD,Residential,R1,1193,2.9193992551836616,148.95414574956146,10.842688130149337,0.9758157705730128
3/05/05/01/2745,Huye,SectorA,Commercial,C2,459,12.846908778305481,139.17478286940167,11.627141460680082,0.354430993035022
3/06/05/01/2746,Kicukiro,SectorD,Commercial,R2,1479,1.7075549152647738,258.243062362659,0.7477409195256252,0.2709929332200913
3/07/05/01/2747,Rubavu,SectorA,Agricultural,A1,1055,11.017776941131332,99.12557768626229,5.000499571142944,0.7911812767508288
3/08/05/01/2748,Kicukiro,SectorD,Mixed-use,A1,1420,1.9923970813277656,99.37452236638893,7.102628816115968,0.9983182822033736
3/09/05/01/2749,Rubavu,SectorA,Commercial,R3,1054,1.8191001202921098,166.0719917024083,10.50458388471714,0.9986014321490049
3/00/05/01/2750,Gasabo,SectorA,Mixed-use,C2,491,3.2699863044585356,35.48547152898268,4.038842738984721,0.6555536152169947
3/01/05/01/2751,Rubavu,SectorC,Commercial,R1,460,12.15789673570701,240.52686395588233,11.631217724496354,0.6198668110411014
3/02/05/01/2752,Rubavu,SectorC,Mixed-use,C1,831,3.6836633789460516,276.91497499078235,8.48173852851726,0.7833075071311084
3/03/05/01/2753,Rubavu,SectorA,Mixed-use,R3,226,6.949613226187308,111.24126049655185,5.42442689010394,0.4206161685737894
3/04/05/01/2754,Kicukiro,SectorA,Mixed-use,R2,724,2.4494758205907674,263.72410385030037,5.576490762399091,0.6580923137161023
3/05/05/01/2755,Nyarugenge,SectorD,Agricultural,R2,937,3.0463149533657217,92.65904901325253,7.235421246971093,0.7529417156619385
3/06/05/01/2756,Huye,SectorD,Commercial,A1,1375,1.5567291832146293,213.43707037337447,5.58236142292893,0.8570033310230118
3/07/05/01/2757,Huye,SectorB,Residential,R2,620,7.852533194537153,266.0439573274109,8.85203635056828,0.3925158508115012
3/08/05/01/2758,Rubavu,SectorB,Commercial,A1,1370,3.911332766969349,197.98541740286572,2.0405787524970753,0.4320779574091785
3/09/05/01/2759,Gasabo,SectorA,Commercial,A1,763,14.349795294081376,254.2207355087823,3.9081752116460677,0.6931671481330369
3/00/05/01/2760,Gasabo,SectorD,Agricultural,A1,793,1.4137390731826598,106.75580610342676,12.350755762560881,0.7026311956682572
3/01/05/01/2761,Musanze,SectorA,Mixed-use,C1,696,1.5984244913445258,125.69789945284099,10.7760941654754,0.3629779695444124
3/02/05/01/2762,Musanze,SectorC,Residential,A1,213,9.085488949213852,95.37334091463234,10.002380157167265,0.6319848416915362
3/03/05/01/2763,Musanze,SectorB,Residential,A1,311,7.499736633965587,27.484426066289224,8.29744919507085,0.4629579097738109
3/04/05/01/2764,Nyarugenge,SectorD,Commercial,C1,1172,6.624993432278625,36.191904038302894,0.36439055099670437,0.8595800369956017
3/05/05/01/2765,Kicukiro,SectorA,Commercial,R2,1244,5.60862929306987,126.13869144623158,12.960796870557708,0.46312452376123414
3/06/05/01/2766,Kicukiro,SectorA,Mixed-use,A1,1203,12.163722164775175,220.81476590035842,2.616990264215846,0.38934802077426955
3/07/05/01/2767,Huye,SectorD,Mixed-use,C2,867,9.319444074905665,79.06014070958328,2.4471021533243933,0.5188507102352211
3/08/05/01/2768,Musanze,SectorA,Mixed-use,C1,297,13.581189372562237,214.19541251003054,14.564882227857211,0.7085894226042153
3/09/05/01/2769,Musanze,SectorC,Residential,R2,1319,9.198976976937836,177.83525264407356,7.407087409352141,0.448816117772707
3/00/05/01/2770,Rubavu,SectorC,Commercial,C2,1417,14.65160309864016,269.604120904632,4.373780602682929,0.4613789465156787
3/01/05/01/2771,Rubavu,SectorC,Agricultural,R2,265,6.114749690549806,264.5468931281084,13.904109346801631,0.2195450474461505
3/02/05/01/2772,Huye,SectorA,Agricultural,R2,1225,6.453386517215746,157.9628491198653,4.869370859676667,0.6981502509572386
3/03/05/01/2773,Gasabo,SectorA,Agricultural,A1,214,3.829154478362855,208.27692857420595,2.8032106807583284,0.6457980896626055
3/04/05/01/2774,Musanze,SectorD,Agricultural,R3,878,11.854665172248975,54.42149404976158,2.3429471810073754,0.6198384109759442
3/05/05/01/2775,Kicukiro,SectorC,Mixed-use,R3,524,3.841571798298567,259.37629621849237,5.138132484890264,0.9572067026335531
3/06/05/01/2776,Gasabo,SectorA,Commercial,R1,1394,4.334599878393868,169.09012908158567,5.313602979506813,0.8697679282314148
3/07/05/01/2777,Gasabo,SectorA,Agricultural,C2,863,14.940475178833415,269.6628474741464,4.3876154254359525,0.6328567366388931
3/08/05/01/2778,Nyarugenge,SectorC,Mixed-use,A1,1081,6.02360049680137,242.6473534973701,7.476113140698073,0.5172628490492619
3/09/05/01/2779,Musanze,SectorA,Residential,C2,237,10.414081627472802,82.0640893003939,4.8718930618247365,0.9456366689908982
3/00/05/01/2780,Huye,SectorC,Commercial,R3,1360,11.094703522421884,241.31739647360067,14.145177787397492,0.3858470211057453
3/01/05/01/2781,Nyarugenge,SectorC,Mixed-use,R3,462,13.439719357847151,297.2635536133645,8.528732710349967,0.8197414146987632
